__label__noemo	Well , can you be more specific ? There are a lot of websites about that .
__label__noemo	One study said that low-income groups have a higher percentage of over-weight people than higher income families .
__label__anger	Your inspector needs spectacles . The fact is that cockroaches are running rampant .
__label__noemo	The check was written for $ 150 .
__label__joy	I ’ m going there for a tour , too . Is this your first trip to China ?
__label__noemo	that needs to be cut into thin strips about 3 cm long and then it can be stir-fried on its own until its cooked through .
__label__noemo	Ok , then we can sign up for it together .
__label__noemo	Now , why do you want to exchange it ?
__label__noemo	Mmmm ... that does sound interesting . Is there anyone available I can talk with about this in more detail ?
__label__noemo	I want to buy some flowers for my wife's birthday .
__label__joy	Sure , whatever you need .
__label__noemo	Those people are quarrelling .
__label__joy	Thank you very much , David . It's an excellent birthday gift .
__label__joy	That ’ s right.They taste so good.We eat them with mint sauce.Have you ever tried them ?
__label__noemo	I ’ m going to need you to show me how to use the machine .
__label__noemo	On the 14th Street side . Oh , we are already at the 16th Street . You are fast . Can you make a left at the next corner ?
__label__noemo	Well , I've found out a lot about this type of work and my research suggests that I would be quite capable of doing the work involved . I also think that I would be able to handle any training course reasonably well .
__label__noemo	Do you think that I could have a different paint color in my apartment ?
__label__noemo	I got it . Thank you so much .
__label__noemo	Hopefully , we ’ ll both have relaxing weekends .
__label__joy	Yeah , well , that was some good advice . You made some really good points .
__label__noemo	Let me take a look . This is for a 486 computer with modem . Who ’ s it going to ?
__label__noemo	Well , for many international students , coming to the United States and living here and studying can be quite a daunting experience , especially when finding a house on campus or off campus .
__label__noemo	Do you know if there's a restroom around here ?
__label__noemo	We also will have to check your department budget . Do you know how much money you have for office supplies ?
__label__joy	I requested it . What do you say ? Do you have your dancing shoes on ?
__label__noemo	Anything else you'll be needing today , Sir ?
__label__noemo	My first job's salary will be a bit low . So the cheaper the better . Just one I can afford .
__label__noemo	Well , how about 4th ?
__label__noemo	I need to get some business cards printed up .
__label__noemo	I saw him last week . It seems he was a bit queer in the head .
__label__noemo	Um . . . let me double check . . . unfortunately , she ’ s booked solid on Thursday , how does next Monday work for you ?
__label__noemo	It ’ s only seven o ’ clock . Your watch is fast .
__label__noemo	May I see your ticket and passport , PLS ?
__label__noemo	Very much . The room is cozy and the service is jolly good . By the way , could you deliver my luggage to the airport in advance ?
__label__noemo	All right , Mr . Cook . I'll have Mr . Baker call you back as soon as he gets here .
__label__joy	Kata ! You've got a beautiful singing voice . You hit the high notes perfectly .
__label__noemo	And this kitchen is so clean . Did you help Johnny with that ?
__label__noemo	You should also state that you are his class president , so you are qualified to write this recommendation letter
__label__noemo	You can leave your baggage in our storage space , with a deposit .
__label__noemo	906 Ottawa street . My name is David Yang . My phone number is 713-786-0234 .
__label__noemo	Do you reimburse for education that relates to my job ?
__label__noemo	27th day of the fourth month .
__label__noemo	Have you received any other honors ?
__label__joy	Well , I have to write the proposal . I'm pretty excited about it .
__label__noemo	But kids like watching things like that . It's just for fun , would't you say ?
__label__noemo	I am thinking about resigning from my current job .
__label__noemo	Our country is a free trade nation . She was mainly agriculture and rather a backward country and mow has developed into a modern highly industrialized state with an expanding economy . Parallel to this , her dependence upon foreign trade has increased . Increased output generates a greater need for raw materials , semi-finished products and capital goods . Thus . in many fields , our country is an important and growing market for exporters from other countries . But this doesn't mean that our country is an easy market , because of a liberal import policy and the high standard in our market is keen .
__label__joy	Sounds pretty good . How much do you charge ?
__label__noemo	Why do you want to leave the company ?
__label__noemo	There is another group of people who loudly call themselves hackers , but they aren't . They break into computers and break the phone system . Real hackers call these people crackers , and want nothing to do with them .
__label__noemo	I am good at tennis and skiing . What about you ?
__label__surprise	What ? Are you sure about that ?
__label__noemo	All right . I'll buy a newspaper when I go to the drugstore .
__label__noemo	When did it begin to be called Harvard University ?
__label__noemo	Enough ! If we don't finish the game , there won't be time for any movies tonight !
__label__noemo	It's free , but the monthly sticker is $ 24 .
__label__noemo	Good morning . I want to apply for a library card .
__label__noemo	A month before the time you want the goods to be delivered .
__label__noemo	This room has two double beds.It ' s number 56 at the rear of the motel.It ' s quite a comfortable room .
__label__noemo	I'm afraid there's nothing available before noon .
__label__noemo	And this ?
__label__joy	But you did it and did it well !
__label__noemo	I am a student engineer who mainly took charge of understanding of the mechanical strength and corrosion resistance of various materials .
__label__noemo	no , by that time , I was sick of sightseeing . I had had enough of art galleries , cathedrals , fountains , statues , and palaces !
__label__anger	Stupid girl , making me spend so much money , now I have to get it from the ATM ...
__label__noemo	Yes , I have .
__label__noemo	What is this ? I didn't order that .
__label__noemo	Six hundred euro .
__label__noemo	And have you ever tried taking vitamins ?
__label__noemo	Wow , this is drop-dead gorgeous .
__label__joy	He's after your own heart , it is important .
__label__noemo	What ’ s happening ?
__label__noemo	You know that breakfast is the most important meal of the day ?
__label__noemo	Welcome to Hong Kong . I'll go and get the car . Could you please wait a few minutes ?
__label__noemo	I will have my assistant check my calendar and get back to you with the exact time . Can you bring me an outline of the project when you come ?
__label__noemo	There ’ s an interesting interview with a top fashion designer about the latest fashions . I enjoyed reading her thought . The which ? section is very interesting this month . They tested facial cleaners . T
__label__noemo	OK . But which size should I use ?
__label__joy	Here you are . Thanks for your wonderful service .
__label__noemo	Maybe her uncle will .
__label__noemo	I'd like to say goodbye to you .
__label__noemo	He said he would celebrate his girlfriend's birthday .
__label__noemo	Just coke will be fine .
__label__anger	Absolutely unbelievable ! You people should be ashamed of yourselves .
__label__noemo	I'm going to clean it .
__label__noemo	OK . All the registered airmail packages can be received in 5 working days .
__label__noemo	She's 42 .
__label__noemo	i have felt that . One day when i was in a queue , reading a newspaper story , the man behind me peered through my shoulder and stared at the newspaper I was holding .
__label__joy	Would you like to have rice with your chicken ?
__label__noemo	What we will do is to strengthen it .
__label__joy	That's really kind of you .
__label__joy	Much better now . Thanks again .
__label__noemo	To have a combination of technical and business knowledge and to be very results-oriented . My past record shows that I have those qualities and more . Because of my business acumen and technical know-how , the teams I have managed accomplished outstanding results , including booking more than $ 50 million in online revenue .
__label__surprise	Really ? Do I look happy all the time ?
__label__noemo	Good afternoon , sir . May I help you ?
__label__noemo	Yes , I did . I send most of them a week ago . I ’ Ve brought some with me to the party to give to people in person .
__label__noemo	Well , good morning , Tom . I haven't seen you for a long time .
__label__noemo	Yes , usually it takes a short time , but you have to await the choice of the units for a while .
__label__noemo	Who knows ! That might come to later .
__label__joy	Ok , I'll have it for a change .
__label__noemo	I am afraid I can't agree with you there . I must point out your prices are higher than the quotations we've received from other companies .
__label__noemo	I'd love to , but I have a night class on Thursdays .
__label__noemo	Yes , sir , I'll be there in just a moment .
__label__noemo	that's thoughtful of you .
__label__noemo	So maybe we shouldn't go out after all .
__label__noemo	Well , what's the matter with you ?
__label__noemo	Hey , I ’ m a pretty cool guy ; I ’ ll make friends . And I ’ ll have a lot of extra-curricular activities too . You know , like fencing or theater or something .
__label__noemo	Yes . I ’ ll have a room free next week .
__label__noemo	But I have a prescription . I just need more of it .
__label__noemo	But why ? Why don't people like to buy shirts duty-free ? Or shoes ? I just don't understand why it's always liquor .
__label__noemo	Right ! So how do I do that ? What will make you happy ?
__label__noemo	And not expensive either .
__label__noemo	Mary , I'd like you to meet Richard , Our new executive in the marketing .
__label__noemo	don't you think it ’ s a bit bright ?
__label__noemo	Do you think it's easy for a Chinese to get accustomed to the western culture ?
__label__noemo	Here it is .
__label__noemo	How is the project going ?
__label__joy	You're welcome .
__label__joy	Sure . She is the ideal girl , the one I had dreamed of .
__label__noemo	Good . Can you please also list all the documents in those old files ?
__label__noemo	Daniel , hold on for a minute . What are you trying to pull there ?
__label__noemo	And why are you yarning now ? Are you bored ?
__label__noemo	What are you buying ?
__label__fear	Gosh ! I can see the flames !
__label__noemo	That old thing ! Why don't you just buy a new one ?
__label__joy	All right . See you then .
__label__noemo	Are you interested in the natural landscape or the human landscape ?
__label__noemo	It won't be long . No more than ten minutes . Why don't you go ahead and I'll meet you in the park ?
__label__noemo	Hello , Xu Hua . I'm Paula . I'm American .
__label__noemo	You are quite right .
__label__noemo	Yes , speaking.May I help you ?
__label__noemo	I had a drop too much last night . I attended a banquet given by a Chinese colleague of mine . And it was startling for me to find that people are forced to drink against their will on a Chinese table .
__label__noemo	Are you a visitor or a resident ?
__label__noemo	How many books am I allowed to check out at a time ?
__label__noemo	ok . What do you think about our living room ?
__label__noemo	Do I have to deposit my handbag at the checkroom ?
__label__noemo	She's another antique .
__label__noemo	What are you shopping for ?
__label__noemo	OK .
__label__noemo	Hello . Excuse me . Do you know if there's a Commercial Bank around here ?
__label__noemo	How about tomorrow morning at 9 ?
__label__noemo	The heroin may not be attractive . I like the story , though .
__label__noemo	Not at all .
__label__joy	That ’ s useful to know . Thanks . I ’ ll just log off and shout down my computer and we can go for a coffee .
__label__noemo	Hi Julie . Yeah . I've been on a diet for a couple of months now .
__label__anger	Ah ! No ! Damn it !
__label__noemo	It ’ s at the park up the street .
__label__noemo	Oh , listen , you'll soon learn , and I am sure they will explain to you how they like to get prepared .
__label__noemo	Your resume says you have had one years experience working in a foreign representative office in Shanghai , may I ask why you quit ?
__label__noemo	I will help to prepare food , feed animals and clean up . I ’ m very excited about it now .
__label__noemo	What is the scale of the company ?
__label__noemo	Well , I guess no one can help me but myself . For the moment , I just need someone to talk to so that I can relieve my stress .
__label__noemo	Yeah , you ’ re a pretty big guy . I play goalie , myself .
__label__noemo	Let's see ... That was about six years ago .
__label__noemo	Alright . And I won't go to that cafe for awhile .
__label__noemo	I bet I can go one hour in your class this morning and not feel a thing .
__label__joy	Oh , here's a little token of my affection .
__label__noemo	It ’ s just nerves . Just play the right hand for now . One two three four five six , ta ti tri-ple-ti . Good , good . Don ’ t forget the accidentals ! The key signature says that note should be a G-sharp but now it ’ s a G-natural . Now add the bass clef . You ’ re going too fast . Remember the tempo for this piece is andante .
__label__noemo	Good question . I have to think about it .
__label__noemo	May I see the manager of your office ?
__label__noemo	Yes , I am . But I'm not sure if I'm eligible .
__label__joy	I'll pick you up by nine o'clock and take you straight to the airport .
__label__noemo	That's right .
__label__noemo	I found some coins that are not from here .
__label__joy	Pretty good , Sam . Only the awful weather , you know .
__label__noemo	Yes , and I don't want to be interrupted .
__label__surprise	Really ? What happened ?
__label__noemo	Is he doing very well at school ?
__label__noemo	It's okay ... I've already had several days in a row working through lunch ...
__label__noemo	Well , let me see ... Do you work at IBM Corporation ?
__label__noemo	Wow ! Good timing .
__label__noemo	I agree with that , it just doesn't work for me .
__label__noemo	According to your advertisement , you want an experienced software engineer . I think my background meets the requirement of this position .
__label__noemo	Fill it up with premium , please .
__label__noemo	87 cents .
__label__noemo	Oh , my dear lady . Take it easy . You should forgive a green hand like him .
__label__joy	Yes , actually . I don't really know anyone , but it's a nice place . Are you having a good time ?
__label__noemo	Then say it .
__label__joy	I see . Talking with other people is very important .
__label__noemo	Mr . Phillips ? I have a request here from purchasing that needs your approval .
__label__surprise	What !
__label__noemo	Hi Mark .
__label__noemo	And you can hear singing and laughing everywhere ! People are happy in autumn because autumn brings them harvest and richness and prosperity !
__label__noemo	It's my honor , Mr . Mike . By the way , how can I know whether I am accepted or not ?
__label__noemo	What about taking the cable car ?
__label__noemo	Yes , I am . I have life insurance and my home and its contents are also insured .
__label__noemo	OK , let's see what the damage is . The total for our meal is $ 36.00 .
__label__noemo	Seventy-six , I think .
__label__noemo	When I have a specific project to complete , I like to know the specifics of a project from beginning to end . I like definite deadlines and I like to meet those deadlines . I expect some deviation from the original plan , but I try to stay focused and not let myself drift too far . I have great attention to detail and like to take my time and do it right the first time .
__label__noemo	I'm supposed to do it , but the general manager called me last night . He said he couldn ’ t come back to Beijing as scheduled , so he asked me to attend the meeting for him .
__label__noemo	At least five channels have morning cartoons on Saturdays .
__label__noemo	It's almost impossible to get the right balance . If you are too strict , kids might ignore you . If you are too lenient , they might go wild .
__label__joy	See you .
__label__noemo	And special TV programs , fire crackers and the games to play .
__label__joy	This book is so good . I just can't put it down ! It's called ' The Power of One ' .
__label__joy	That's a good idea . I was thinking of buying some gifts for my family .
__label__noemo	I am sorry . I can ’ t hear your very clearly . Could you say that again , please ?
__label__noemo	Yes , you can find it at the entrance .
__label__noemo	Yes , please .
__label__noemo	You won't be late . It's still early .
__label__noemo	OK , we could look at that .
__label__noemo	Do you know where they're vacationing ?
__label__noemo	Good morning , Paul !
__label__noemo	Sounds painful !
__label__noemo	I did , too .
__label__noemo	I really would rather just listen . Isn't there anyone else who wants to sing ?
__label__noemo	Do you like to dance ?
__label__noemo	Excuse me , sir . I would like to buy a bag of tissue paper and shoe cream .
__label__noemo	I'm feeling hungry .
__label__noemo	You must weigh that as well .
__label__joy	It ’ s very kind of you to invite me to dinner .
__label__noemo	Could you tell me if you have ever taken a class from Dr . Miller ?
__label__noemo	For how many people
__label__joy	I am so excited to be voting .
__label__noemo	Let ’ s do it !
__label__noemo	These are Chucks .
__label__noemo	Couple times a week . How about you ?
__label__noemo	Here is a free class going on right over there . Go and join them .
__label__noemo	All right . Where do you live , sir ?
__label__noemo	Well , I understand how you feel , and we will try to do our best to help you . But first please allow me to send one of the housemaids to your room to look for it again thoroughly , just in case it's still in there . If she finds it , we will all be happy . If she doesn't , we will turn the whole matter to the police . But I must say that the hotel can't be held responsible for your loss . You should have locked your gold necklace away at the hotel ’ s safety box . If you had read your key card carefully , you would have realized that we specially warned you to do so .
__label__noemo	English weather is even more predictable than I had previously thought .
__label__anger	What does that mean ?
__label__noemo	The apples in my room were delicious . Bring me a few more , please .
__label__noemo	Let me see . There ’ s the news section , the entertainment section , sports , business , and world affairs .
__label__noemo	Tomorrow ?
__label__noemo	How about this floor lamp ?
__label__noemo	Well , yes , I am . I'm worried about my work . I've just taken a new job . I earn a lot of money but it's difficult work . I'm always afraid of making a mistake .
__label__noemo	Well , here you are .
__label__noemo	Yes . It was sunny and warm yesterday but the wind is really blowing hard now .
__label__noemo	That's a problem .
__label__noemo	Yeah . We rolled out the red carpet to welcome him home .
__label__noemo	That's $ 400 and we will visit 4 cities .
__label__noemo	At Tinge Depot .
__label__noemo	Hi , Walter !
__label__noemo	That's very kind of you .
__label__noemo	She's not bad . She's a bit bossy , but I'm sure I'll get used to her .
__label__noemo	Yes , because I think being interesting thing is the best teacher . Or have more opportunities to have career growth .
__label__noemo	Yeah , I'll call later to patch things up .
__label__noemo	I did a B . A . in economics.Remember ?
__label__noemo	so , which sport do you prefer---basketball or baseball ?
__label__noemo	Aren't you tired ?
__label__noemo	Yes , but the problem is that I have a Savings Account with you , and I need to take some money from that . Do I really have to give 90 days notice if I want my money ?
__label__noemo	OK , let's get the ball rolling on this .
__label__noemo	Where were you at ?
__label__noemo	I'll plan for the vacation .
__label__noemo	Well , we've been waiting for our luggage for about one hour .
__label__noemo	Well , that all depends on how much you want to invest .
__label__noemo	Oh , it's a Polo . It has the logo on the back and at the bottom in the left-hand corner .
__label__noemo	It's the mailman , Mother . Here's a letter from Uncle George .
__label__noemo	Actually , uh , I made it myself ...
__label__noemo	I don't think this is fresh .
__label__joy	OK.It ' s delightful to have a walk in the park with the air so fresh .
__label__noemo	Of house , what's the matter ?
__label__noemo	It doesn't matter , but leave me some small changes , that will be convenient in daily life .
__label__noemo	When you buy a Model T , you can't expect a warranty .
__label__noemo	Please take us to Harvard University . By the way , is it far from here ?
__label__noemo	That's pretty tough !
__label__noemo	Just last week .
__label__joy	Of course not . Let me check . Oh , you seem to be correct .
__label__joy	Thanks . That would be very helpful . I ’ Ve discovered that it can take a long time to find exactly what you want . There ’ s too much information on the net .
__label__noemo	I ’ m afraid not .
__label__noemo	That's the case . I think there is not enough time to steam it and soy sauce is too much .
__label__joy	Thank you .
__label__sadness	Oh . I enjoy watching boxing on television , too.What a pity I missed it last night !
__label__noemo	Here is the menu .
__label__noemo	I will show you .
__label__noemo	Where is the library ?
__label__noemo	That'll be 12 dollars and 95 cents , please .
__label__noemo	Yes . At the end , we should conclude the letter with greetings .
__label__surprise	Really ? How can I do that ?
__label__noemo	Now , Mr . Smith , could you fill out this registration form , please ?
__label__noemo	She'd better keep away from them .
__label__sadness	I am sorry , we will change yours for a new one .
__label__noemo	That's nice . Where is his villa ?
__label__noemo	Excuse me.Could you tell me how to return to the Hilton Hotel ? I am afraid I lost my way .
__label__noemo	Well , he's thin and tall . He has brown hair , a holt nose , green eyes and wearing glasses .
__label__noemo	Can the Assistant Manager meet you instead ?
__label__noemo	I just checked in , and there's a problem with my room .
__label__noemo	Not at all . I don't know what's dutiable.Do I have to pay duty on things for my own use ?
__label__noemo	Oh , I see it . Do you have multi-vitamins ?
__label__noemo	Would you please make it for a single person ?
__label__joy	snakes ? there are even rodents and monkeys ! it's a world of exotic pets .
__label__noemo	Honey , if you don't want to go to cram school , you should tell me the reason why .
__label__noemo	How about the shelf ?
__label__joy	We have a runner on third and up at bat is Brian Okapi ! There ’ s the pitch , he hits it ! It ’ s going , going , that ball is gone !
__label__noemo	Well . . . perhaps you should think about it .
__label__noemo	No problem . So how have you been ?
__label__noemo	Oh , Hi Tom , how have you been ?
__label__surprise	oh , really ? so you just took home a stray cat ?
__label__noemo	This is sure to be a worthwhile read .
__label__noemo	What leadership qualities did you develop as an administrative personnel ?
__label__noemo	Throughout the interview you should maintain patience .
__label__noemo	John , if you don't mind , I'd like to ask you a personal question .
__label__noemo	I left it at my parent's house , but I need one here as well .
__label__noemo	I'm a doctor .
__label__noemo	I'm on a weekly schedule . You're messing everything up .
__label__noemo	You are always be the most beautiful one in the world . What is the bridemaid's name ?
__label__noemo	Yes , I ’ d better give her a call now .
__label__noemo	Yes , I knew I would make it .
__label__noemo	Well , mine are baggy . They're the kind of pants you can lounge around in .
__label__noemo	With Susan leaving , we should probably look to someone new on board .
__label__noemo	I see . Can I sit down ?
__label__noemo	I guess so . What else can we do ? You can ’ t stay in the heat for long .
__label__joy	Do you like flowers ?
__label__noemo	Please wait a moment .
__label__anger	This is room 2012 . Where is my laundry ? You promised to send to me this morning .
__label__joy	Yes , that's OK . I'm glad to get started .
__label__noemo	You are speaking with Ryan . How can I help you ?
__label__noemo	Oh , here comes a bus !
__label__noemo	Oh , how was it ?
__label__noemo	Actually , a friend of a friend .
__label__surprise	University ? Why ? You asked me last year .
__label__joy	Let's keep in touch .
__label__joy	That sounds like a great breakfast .
__label__noemo	I bet you find the character difficult to write !
__label__noemo	It seems not or somebody has recently received a large fax .
__label__noemo	He said I ' d got the flu .
__label__noemo	What ’ s the time ?
__label__noemo	Sawdust ?
__label__noemo	Come on , son , you ’ re looking at this too naively , the Chinese market has exhibited a great deal of instability , and their currency has been devalued by almost a whole percentage point .
__label__noemo	Peter , have you seen my purse ?
__label__noemo	No way . Look . That's what the meter says .
__label__noemo	Did you eat any cake ?
__label__noemo	I prefer going by train , ever though it costs more .
__label__noemo	Why ? What's the problem ?
__label__noemo	What do you recommend ? What can I do to lose weight ?
__label__noemo	Good afternoon , madam . Is there anything I can do for you ?
__label__noemo	I ’ Ve been to other Scandinavian countries , but not to Norway . Perhaps I should go and do some winter sports there .
__label__noemo	Sorry , we don't give discounts .
__label__noemo	The sale price today is $ 1 each .
__label__joy	Here is a gift for you . I hope you like it .
__label__joy	Thank you very much . See you then .
__label__noemo	Anything else I should bring ?
__label__noemo	No . It'll only take about five minutes to walk .
__label__noemo	The Giants ?
__label__noemo	At a time like this , what she needs is a pat on the back rather than a blame .
__label__noemo	That's true . In summer , the first place people want to go is a spacious room with air-conditioning or a quiet river or swimming pool .
__label__noemo	I really need more information about the job before we start to discuss salary . I'd like to postpone that discussion until later .
__label__noemo	When did you get that ?
__label__noemo	Hi , Maggy , Did you hear about David ?
__label__noemo	It's OK . Please have a taste of it .
__label__noemo	Yes , it probably is . I don ’ t like ordering oysters in restaurants . You never know whether they are fresh .
__label__noemo	OK.Can I see the room now ?
__label__noemo	OK , please fill in the form first .
__label__joy	Well , we have nicer things than that in this company . You will find out soon .
__label__noemo	Where am I supposed to change ?
__label__noemo	I'm calling about the apartment for rent on Main Street .
__label__noemo	Certainly.What time will you come back ?
__label__noemo	Because the traffic is not crowded .
__label__noemo	Oh ! I feel really under the weather . I ’ Ve got a sore throat and a bad cough .
__label__noemo	I just got back from fighting the crowds .
__label__noemo	Oh , poor you . You know what ? I found a new way to learn Chinese and it works very well .
__label__surprise	Really ? I really want to have a try !
__label__noemo	Hi Mary , how's it going ?
__label__noemo	Can you tell me where the produce is ?
__label__joy	Excellent . I have been expecting it .
__label__sadness	Oh , darn . Look what I've done . ( Spill the drink )
__label__surprise	Oh . Why did she do that ?
__label__noemo	Watch your step . There's a hole in the sidewalk .
__label__noemo	Ok . This man is tall and slim . He ’ s got blue eyes and curly brown hair .
__label__noemo	Where'd you get the ticket at ?
__label__noemo	Croissant for appetizer and two beef steaks for dinner .
__label__noemo	Yes , it does .
__label__noemo	About two years now .
__label__noemo	it ’ s about six or seven miles . That ’ s about the kilometers .
__label__noemo	Hi . I need a wake-up call tomorrow .
__label__noemo	Well , why don ’ t you come tomorrow ? I ’ ll stop by your house on my way out .
__label__noemo	Wouldn ’ t the owners have told me about any problems ?
__label__noemo	No , it's not .
__label__joy	Really , it was nothing .
__label__noemo	That's everything .
__label__noemo	Good morning , this is Mary .
__label__noemo	Well , we've just finished laying the cabling and we're waiting for the safety inspector to give us the go-ahead to continue . I'm just going to meet him . Do you want to come ?
__label__noemo	I'm sorry , I'm afraid you've dialed the wrong number . There is no Petti here .
__label__noemo	Yes , only one travel bag .
__label__noemo	No , Ah ... single sellers .
__label__noemo	Well , do you think I have to ?
__label__noemo	Listen , Karen , I need your help . I don't know anyone here yet .
__label__noemo	I hope you can show me your CPA certificate before we reach a decision by the end of July .
__label__noemo	Thanks , Mr . McQuillin . I'll give you a call a week in advance to confirm the arrangements .
__label__noemo	Have you a full-day trip ?
__label__noemo	I heard that you country recently discovered deposits of precious stone .
__label__noemo	Yes . I just need to double check a few details with you .
__label__noemo	Hello .
__label__noemo	No , not yet .
__label__noemo	Dad , what's the date ?
__label__joy	That ’ s fine .
__label__joy	Get the jam and butter while you are in there ! Oh ! And don ’ t forget the syrup !
__label__noemo	This is the menu . Are you ready to order now ?
__label__noemo	Is this absolutely necessary ?
__label__joy	You know what ? You won't get a rush from it until you fully understand it . It is a simple sport and doesn't require skills of any sort . This leaves room for me to enjoy the beautiful suburban scenery while jogging . Fresh air caresses my face and blows into my chest , which translates into inspirations . Inspirations are really good stuff for a writer like me . Sometimes , I even come up with a verse or two .
__label__noemo	The price can be talked over . How about coming around and taking a look at it first ?
__label__noemo	Oh , sorry about that.We ' ll get it fixed as soon as we can .
__label__noemo	I think it is easier to buy a car than to maintain it . What ’ s worse , I just don ’ t trust those vehicle maintenance shops . Sometimes , they overcharge or don ’ t build those parts I have been paying for . Last week , they even tried to persuade me to buy new parts which really need not to be changed . You know , my car is just half a year old and also good brand . I was just wondering about all these .
__label__noemo	Retail is going upscale here ? China is certainly growing more quickly than I had imagined .
__label__joy	Oh , yes . This is very nice . I'll take this one .
__label__joy	You can ask me any question at any time .
__label__noemo	¥ 350 .
__label__noemo	Ange , can your dog do any tricks yet ?
__label__noemo	What happened ? Why didn't he win ?
__label__noemo	What examinations do they take first ?
__label__noemo	The point is that she has been persuading me to lose weight too .
__label__noemo	Whoa , whoa , take it easy , relax . Geez , you ’ re sweating like a pig ! What ’ s going on ?
__label__noemo	what's there to see ?
__label__noemo	I'm going to stay at home .
__label__noemo	Well , then join us some other time .
__label__surprise	What a large child !
__label__noemo	It means That the first $ 2000 of any claim you make must be paid by you . The insurance policy covers any amount above that , up to the agreed limit .
__label__noemo	There're all spicy or hot of heard .
__label__noemo	That ’ s all right . Everyone feels under the weather sometimes . Just finish the rest when you feel well .
__label__joy	Don ’ t tell me ! I ’ m sure it ’ s someplace warm and sunny with great beaches !
__label__noemo	Anything you say , Madam .
__label__noemo	No , I haven ’ t been out on one interview yet .
__label__noemo	I hope so . Did you know the US successfully sent two robotic explorers to Mars last month ?
__label__noemo	I hate dentists .
__label__noemo	That ’ s fine with me . I don ’ t hate vegetables and I don ’ t eat much during lunch .
__label__noemo	Alright , alright . I ’ m coming .
__label__noemo	What makes you think so ?
__label__noemo	It's $ 25 .
__label__noemo	Yes , please . I'd like the steak and mushrooms .
__label__noemo	So , if I was strapped for cash , I could transfer it to get some money ?
__label__noemo	I ’ m sorry .
__label__joy	Well , thanks anyway .
__label__noemo	So , this 500 RIB is worthless ?
__label__noemo	I'm going on a guided tour in the mountain .
__label__noemo	Well , it's just that I think if you don't enjoy doing something any more , you should stop doing it .
__label__joy	I thought it was better than the others-I really liked it . What did you think of it ?
__label__noemo	Well , they have the most advanced snowmaking machine .
__label__noemo	I really appreciate that I would expect my secretary to be able to work independently and take over some of my ordinary responsibilities , such as answering routine correspondence , taking phone calls for me and sometimes assisting me with personal affairs .
__label__noemo	That is just a natural , grammatical English expression . It has a direct translation in other languages .
__label__noemo	I know this may seem like a silly question , but does your car have gasoline ?
__label__joy	Thank you very much .
__label__noemo	I don't have to pay for anything ?
__label__noemo	Ok , I ’ m going to stay up awhile . I ’ Ve got to go over the household budget , We ‘ re a little over-spend this month .
__label__noemo	How about a movie tonight ?
__label__joy	How unlucky for Rikknen , and this race is over ladies and gentlemen , Alonso takes the checkered flag !
__label__noemo	Long Distance . May I help you ?
__label__anger	Whoa whoa whoa ! Are you nuts ? How much is all this going to cost ? I ’ m looking at the price at each one of these little things and it ’ s outrageous ! This is basically a crayon !
__label__noemo	I got the message . I'm quiting .
__label__noemo	The only thing is that they have to be washed on the gentle cycle .
__label__noemo	OK . I just saw a Versace for thirty dollars . This stuff can't be real !
__label__noemo	I ’ m not crazy about it at all .
__label__noemo	Well , there are two causes of job stress . One is employee characteristic and the other is company condition . So if we want to manage job stress , both we and the companies should do something . For me , I am trying to balance work and leisure time . You know , all work and no play make Jack a dull boy .
__label__noemo	Yes , of course . We have Treasury Notes with two , three and five-year terms available .
__label__noemo	We have made some adjustment on the prices , and this is renewed price list .
__label__joy	That's fine.Thank you .
__label__noemo	How long are you staying here ?
__label__joy	What are the pop groups that you like ?
__label__joy	That was heaven !
__label__joy	Its very helpful . The course has let me into a world of literature . I read so many great literatures .
__label__noemo	Well . As our sole agency , you will neither handle the same or similar products of other origins nor re-export our goods to any other area outside your own .
__label__noemo	Mrs . Smith has not checked in yet .
__label__noemo	I ’ m afraid this seat is taken .
__label__noemo	I'll take this one .
__label__noemo	It's two blocks down the road .
__label__noemo	Please tell me how to file things according to the concerned rules .
__label__noemo	I'm sorry . I forgot to show you the lid . It comes with the pan .
__label__noemo	Oh , is that so ? Well , then . Let me show you something she might like . It's on our back lot .
__label__noemo	Bob , did you see our supervisor ? I need him to sign this paper .
__label__noemo	Okay – that ’ s 232-2453 , or 232-2456 .
__label__noemo	I take care of the letters . I may read , sort out and organize incoming mails .
__label__noemo	Mrcrabby , I ’ m pleased to see you .
__label__noemo	I'll have whatever you're having .
__label__noemo	Of course there is . The top-level coaches there are from the State Sports General Administration .
__label__noemo	Do you know his sister ?
__label__noemo	If he promised to help you , I'm sure he will help . He's a man of his word .
__label__noemo	You can always make a sandwich .
__label__noemo	That's fine , Sir . We'll see you again a little later .
__label__noemo	Yes ?
__label__noemo	I liked physics . It ’ s all math , really . arcs , curves , velocity , cool stuff .
__label__sadness	I just broke up with a girl . Why didn't she understand that I loved her ?
__label__noemo	Fifth Avenue .
__label__noemo	When is your flight ?
__label__noemo	Ok . I should have it finished by Friday afternoon . Then I can check those account over the weekend . We need to have them finished by Monday , right ?
__label__noemo	so what ?
__label__noemo	Perhaps we need to have more babies ! Tina gave birth to a baby boy yesterday .
__label__noemo	And which side of the business do you work in ?
__label__noemo	Yeah , yeah , yeah ! They wipe out tight , tired feelings and remove lines and age signs . Blah , blah ... See , I can even recite it .
__label__joy	It's my pleasure . See you .
__label__noemo	Did you remember to bring back that software I lent to you ?
